date,open,high,low,close,volume,trading_value
20260703,84200,88800,79800,87300,1788187,150990652700
20260702,92800,92800,86300,86900,1429240,126872590100
20260701,99400,103900,91700,93000,2984143,288711345900
20260630,118100,118500,106600,106600,2370046,260710966200
20260629,95600,118700,95600,118000,2874885,322653260800
20260626,101700,103900,93200,95400,1474372,142889954250
20260625,107700,108800,101400,102000,959060,99914231700
20260624,103100,110400,101300,107700,1067405,113841359300
20260623,114200,117800,103000,103000,1018580,110461671550
20260622,116100,117100,111800,114500,875765,100113888750
20260619,117600,119800,112500,116000,1237383,143483685150
20260618,122200,123000,115100,117500,866170,102016623350
20260617,123800,123900,120700,122800,549734,67339405150
20260616,124100,125500,121200,122600,649749,79824763400
20260615,121300,124000,119300,124000,775428,94397440800
20260612,115600,120100,112400,115700,1267139,147804898000
20260611,102600,108800,99700,108800,1638369,173206886850
20260610,106300,110900,102500,105900,1058982,112676140350
20260609,105200,111500,104000,107400,1488377,160124198250
20260608,108400,109400,104300,105200,1221353,130677245500
20260605,128900,129100,118500,118500,1023316,123906158200
20260604,131300,138000,128400,128800,1370143,181143948050
20260602,128800,138200,126900,127600,2079570,273837996450
20260601,136000,137500,130100,130400,1582703,210048557050
20260529,143800,143800,138100,139000,1982448,276371687500
20260528,147800,147900,136000,144700,1653123,234433409750
20260527,144700,154200,142700,142900,2172329,322537740500
20260526,151300,157700,146700,147000,1956359,297138896800
20260522,133800,151700,132100,146500,3727417,544783679700
20260521,122700,132700,121500,129800,1210017,156003677650
20260520,119500,120900,115000,118700,1164989,137419309300
20260519,127600,129400,119800,121600,1137823,139941834300
20260518,126500,129100,121100,126800,1397434,175367222800
20260515,140600,144800,126100,129200,1869135,250769451700
20260514,141900,142300,134500,142300,1252745,173580217650
20260513,138000,139400,132700,135000,1299726,175434870300
20260512,147600,151300,136400,139700,2050230,292063685300
20260511,154100,154300,145900,146400,1506499,222948079750
20260508,158200,162000,151700,155000,1376571,213863481150
20260507,161700,165800,158300,159700,1806206,290499993350
20260506,157500,163300,155900,162800,1946755,310115814850
20260504,155800,158500,154100,155800,959614,150301733100
20260430,160100,160200,152800,152900,1215563,189183707300
20260429,159800,162000,156600,159900,1129287,179773620600
20260428,160600,166200,158700,161500,1907246,309099370100
20260427,157600,158900,154400,156400,934570,146594283300
20260424,157500,159700,154100,156600,1045704,163296718600
20260423,164400,165100,154200,157200,1550258,246026543500
20260422,166600,166700,158300,164300,1874518,303890345850
20260421,159700,164800,157100,163700,2443999,394263195050
20260420,151200,160400,150000,155600,2101951,328175040150
20260417,150400,154000,149300,151900,1208127,183546365800
20260416,151000,152300,148500,149200,675684,101142837750
20260415,147500,151400,146100,147900,1177460,174892609100
20260414,147900,148000,144100,144200,597615,87068786450
20260413,146000,148100,143700,143700,822112,119479700000
20260410,150600,151000,146400,146400,938905,138926366200
20260409,153200,153800,148500,148900,1109507,167157934600
20260408,153200,153900,149100,153100,1297197,196681241750
20260407,144500,155100,143200,144800,1853180,276382658050
20260406,141900,147800,141900,143000,955482,138591085900
20260403,145600,146500,139700,141500,827157,117700532350
20260402,151200,155200,140800,142400,1867870,275005445800
20260401,148000,151000,146100,149100,969151,143856504950
20260331,148900,149300,139400,139500,1534387,221750019050
20260330,141600,150000,141500,146700,969231,142931034300
20260327,141100,150900,138500,149000,1463855,213785871250
20260326,149600,152500,145700,146000,853927,127066360100
20260325,151400,154300,148900,151300,975936,147924614300
20260324,148200,152300,144600,149000,1448601,215759241550
20260323,145100,145900,139500,139600,1089923,154595198450
20260320,152600,153300,150200,150900,828725,125471350300
20260319,149900,155000,149100,151100,925314,140538041600
20260318,154000,154500,151400,154000,955316,146236654300
20260317,151900,154100,148500,149300,1146086,172874032900
20260316,150700,152600,143200,145900,1435565,210527779000
20260313,151300,153700,150500,150500,1443712,218922295050
20260312,159100,162100,156300,158000,1450674,230333761750
20260311,167900,169850,159000,161600,1729110,285741966850
20260310,174600,174900,161200,164500,2767637,464546842550
20260309,160400,167300,155200,163800,2602659,418661915300
20260306,161800,173700,159500,170000,3744596,626821359800
20260305,153500,168800,152000,160800,4321845,692536370450
20260304,154300,164200,133500,133800,5066264,741837540400
20260303,179000,189400,164000,164000,5198938,911825069450
20260227,180500,188000,179000,185000,2792329,513838105400
20260226,178400,190000,175000,184200,5750749,1053033037200
20260225,172300,179100,169200,175200,2708728,472069666700
20260224,173000,175000,168100,169900,2166422,369981567550
20260223,180000,183700,167000,169300,3460369,605603855250
20260220,175500,175600,168400,171300,2255550,387211992850
20260219,151700,173800,149000,172300,6082106,1010912520700
20260213,152200,154600,148600,150400,1574395,237373129600
20260212,153600,156600,150200,155500,1913737,294853991100
20260211,156600,157300,152100,152500,1350060,208040039300
20260210,160200,164500,155400,156000,1951145,310117149550
20260209,162200,165400,152000,159300,3691114,585878822200
20260206,158600,162700,153400,155800,3372413,530930673350
20260205,175000,180500,163100,167500,3473833,592583984150
20260204,168400,184500,168000,175800,5710647,1011754318200
