date,open,high,low,close,volume,trading_value
20260629,336000,400500,334000,362500,2656551,972763868000
20260622,407500,407500,323000,331500,2228237,804340586250
20260615,412000,425000,391000,404500,1960040,801467580250
20260608,388500,414000,367000,400000,2108625,824482296000
20260601,469500,497500,405500,414000,3428425,1540221807000
20260526,408000,465000,383000,458000,3737234,1613187345500
20260518,414500,416500,382000,398500,1898538,755373266390
20260511,478000,480000,410500,417000,2697504,1193441111750
20260504,469000,489500,461000,476500,1831797,871671204250
20260427,478500,481000,457000,460500,1657260,773517237500
20260420,419500,493000,416500,481000,3740256,1742275459750
20260413,409500,422000,399000,418000,1413652,578981294250
20260406,399500,423000,399500,412000,2218973,916732982500
20260330,379500,421500,377000,398500,2396654,968989186250
20260323,362000,400000,355000,394500,1958692,748150920500
20260316,368500,390500,363500,375500,1319497,495125644500
20260309,360000,384000,350500,369000,1691553,622166342750
20260303,414500,418000,346000,377500,2208896,831616501250
20260223,403500,440000,395500,427000,2640249,1107424476000
20260219,399500,406500,395500,401500,486118,195103204750
20260209,398000,411000,386500,395000,1624966,646403940250
20260202,392500,408500,377000,385000,1613273,632152361750
20260126,415000,455000,398000,398000,3404661,1438463032250
20260119,389500,430500,384000,412000,2310742,937561412750
20260112,364500,398000,363000,391000,1747784,675014801500
20260105,358500,383500,358500,363000,1705594,629965755250
20251229,370000,381500,358500,361000,1021989,377275909000
20251222,385000,398500,380000,383500,862580,334099900500
20251215,439000,449000,365500,379000,2217012,878938690754
20251208,435500,455000,425000,445500,1959769,869417647750
20251201,411500,427000,405500,426000,1539319,639935034500
20251124,429500,444500,408000,408000,2171328,913758900750
20251117,469000,469000,422500,425500,1097306,485286330750
20251110,465500,491500,457500,463000,1799809,856422721000
20251103,480000,495000,452000,463500,2059827,974643097500
20251027,495000,527000,469500,473000,2827554,1400615825832
20251020,433000,496000,421000,492000,2731353,1245590222750
20251013,363500,443000,352500,434000,3379807,1352001906250
20251010,367500,367500,352500,359500,541859,194275452500
20250929,350500,399000,341000,399000,1058178,379883207500
20250922,350000,363000,345500,349000,919396,324948194000
20250915,356000,359000,346500,349500,1048916,369321990500
20250908,337000,356500,336500,355500,1275267,443006586500
20250901,352000,365500,342000,343000,1071558,376081891842
20250825,373000,386000,351500,352000,896538,330084892500
20250818,392000,393000,365000,367500,780282,294716331500
20250811,382500,399500,380000,394000,994064,387529383250
20250804,379000,393500,369000,378500,1542655,590100158750
20250728,369500,403000,369500,373000,3050577,1177674067306
20250721,324500,370000,320000,363500,2222791,780545068000
20250714,321000,323000,310500,322500,912865,289174532250
20250707,327500,331000,302000,321500,2156902,679686433750
20250630,290000,325000,290000,310500,1607153,492227701250
20250623,298500,306000,287000,288000,1036126,306765002250
20250616,292000,306000,288000,305000,1274028,377102966750
20250609,291500,304000,280500,296000,1669963,490719330750
20250602,290500,295000,281500,291000,596823,172365072000
20250526,268500,291000,268500,286000,1164495,328568820000
20250519,291500,297000,266000,268000,1328285,370403958250
20250512,320500,323500,290000,290500,1543369,473180342500
20250507,322000,329000,317500,318000,854218,275214502750
20250428,349500,350000,320500,320500,961396,320989132250
20250421,337000,350000,329000,343500,680283,232375734750
20250414,337500,353000,334500,338000,727320,249492870750
20250407,318000,349500,314000,335500,2160439,711959146000
20250331,346000,348000,310500,329000,2041088,666761953250
20250324,331000,365000,328500,356000,1281275,449271008750
20250317,328000,337500,324000,329000,1218219,401728206250
20250310,339000,354500,325000,326500,1398833,474801753750
20250304,351000,351500,327500,339000,1127941,378281910250
20250224,377500,386500,351500,352000,937161,346853746500
20250217,354500,379000,347500,378500,1090521,399280212500
20250210,333000,366500,329000,353000,1409140,493377110000
20250203,345000,350500,332000,336000,841964,286035689000
20250131,353500,356500,346500,352000,147908,51977272500
20250120,352000,372000,348000,353500,1141351,409403967500
20250113,346500,361500,345500,350500,919938,325125236360
20250106,358000,376000,348000,348500,1774094,639843330000
20241230,345000,360500,342500,356000,546578,192720671000
20241223,359000,362000,340500,348000,831727,291367058500
20241216,399000,405000,356000,357500,1412344,535427279000
20241209,385500,404500,374000,400000,1681380,655505205500
20241202,387000,401000,382000,390500,1109693,433444044500
20241125,410000,425000,380000,381500,1234009,502488231500
20241118,375000,409500,375000,405000,1226906,481475230000
20241111,435000,435500,371000,371000,3439852,1412215733500
20241104,417000,429000,375000,398500,2120691,854090629500
20241028,403000,419000,400500,412500,1336450,549765125000
20241021,389000,419000,376500,407000,1329156,531915696500
20241014,407500,415000,385000,388500,1873072,751849134500
20241007,413500,444000,408500,411000,2314970,985513723000
20240930,419500,430000,396000,403500,946366,392258843000
20240923,397000,420000,390500,414500,1586180,649096996500
20240919,405000,409500,391000,393500,772212,307255547500
20240909,388500,414000,378000,399500,1753241,694761911000
20240902,392000,419000,392000,395000,2389850,975441821500
20240826,365500,394000,361500,388000,2154485,820746587500
20240819,336500,366000,327000,359000,1427673,501287058000
20240812,321000,344500,321000,336500,620615,207150913500
20240805,332500,342000,311000,322000,1755694,573144691000
