date,open,high,low,close,volume,trading_value
20260703,97700,99000,91000,95000,1038959,98669801200
20260630,118200,121000,87700,94900,9699241,1020960763350
20260529,149500,155400,112100,119200,13653404,1764943165300
20260430,113000,149900,110800,146200,15701243,2046627461750
20260331,140400,141300,105100,108700,19299288,2332511963000
20260227,111800,139500,104800,127700,10908611,1334050221250
20260130,101200,120000,99300,112000,10046354,1078048697300
20251230,116000,119600,101000,101200,5043824,557548501200
20251128,130100,130400,109900,115000,6082502,733129001150
20251031,100200,138300,99500,128900,11656289,1427321234196
20250930,100100,110400,99700,100500,5137204,539274926800
20250829,107000,109900,99700,100900,4971741,524055606850
20250731,121700,128000,107300,107900,12376941,1440493444650
20250630,89600,123000,87000,122400,12995784,1318051513750
20250530,93500,94700,80800,89500,6045290,532602263900
20250430,112500,113600,91800,94400,6922507,682030277200
20250331,125500,140200,111600,112400,6677505,867122838550
20250228,124800,134000,120000,125700,5081181,643497101100
20250131,112400,131200,110800,127500,5863959,735236996500
20241230,116700,122100,107900,112000,4641908,538552698400
20241129,117400,124000,91800,114600,7686294,862931895200
20241031,116600,125000,110600,117400,5165703,606977163000
20240930,109700,123200,105200,117100,6409044,731203802600
20240830,104400,112000,91700,110000,7867306,815568019000
20240731,114000,128300,103600,104200,17715565,2018196117657
20240628,101000,126000,100700,116100,23680844,2704150435300
20240531,109200,113700,99600,100000,5658590,600125877000
20240430,116300,124500,102600,111100,8656688,972109240500
20240329,117500,128300,115100,116000,8726356,1050891874100
20240229,116300,130900,116300,117100,7912878,973554256500
20240131,139800,140300,107500,117100,8965572,1087211805263
20231228,141500,141500,130800,140300,6951005,950574316700
20231130,123400,158600,120100,143100,13668146,1914307291900
20231031,146000,153400,121300,122200,12129122,1679676117700
20230927,179000,181100,145200,148800,11147301,1817880800818
20230831,222865,223357,169100,177500,13412137,2570546507270
20230731,157924,225816,157825,212533,27414623,5100846793000
20230630,186360,204170,155267,155956,14873370,2699749460600
20230531,171699,190296,170715,186065,11611246,2097417508575
20230428,178587,205645,168452,170322,19887628,3662629246500
20230331,148773,191772,148084,176422,24821200,4196551677958
20230228,159695,173175,147592,147691,13311110,2133359642900
20230131,153004,167763,141689,159498,6542737,1009075278200
20221229,179571,179571,150544,151528,5259063,864036101500
20221130,171699,189902,163336,176127,11957772,2112604399000
20221031,145624,173175,145132,170223,8243905,1292390573000
20220930,183998,190886,140213,141197,8157860,1387744762000
20220831,185474,210073,176619,186950,8315357,1617082718050
20220729,188426,190394,155956,184490,8687791,1506366981500
20220630,212041,242052,188918,188918,10822875,2346156399000
20220531,198758,213025,192854,212041,5733432,1162157216500
20220429,210073,221389,196298,201710,7707054,1601972199500
20220331,200234,217945,185474,211549,8371945,1700371670500
20220228,219421,228276,189410,197282,8965867,1859518156500
20220128,238116,274030,196298,212533,15824218,3875421745163
20211230,191378,242052,189902,234672,10026890,2164369802000
20211130,238608,249431,191378,191378,7844248,1722192966750
20211029,258779,265667,238116,238608,7210520,1816750502000
20210930,245495,265175,228276,260747,10487553,2598973691085
20210831,248939,252383,221881,245495,13920275,3313410021500
